code_insee,annee,prix_m2_appart,prix_m2_maison,nb_ventes_appart,nb_ventes_maison,nb_ventes_total
70452,2024,541,541,0.0,3.0,3
70453,2024,2666,2666,0.0,1.0,1
70454,2024,705,705,0.0,1.0,1
70455,2024,1507,1507,5.0,11.0,16
70456,2024,2077,2077,0.0,1.0,1
70457,2024,1039,1039,0.0,2.0,2
70459,2024,1213,1213,1.0,11.0,12
70460,2024,2601,2601,0.0,5.0,5
70463,2024,2014,2014,0.0,1.0,1
70464,2024,1522,1522,0.0,20.0,20
70466,2024,1300,1300,0.0,1.0,1
70467,2024,1069,1069,4.0,12.0,16
70469,2024,2240,2240,0.0,4.0,4
70472,2024,1018,1018,0.0,1.0,1
70473,2024,1124,1124,2.0,15.0,17
70474,2024,1750,1750,0.0,1.0,1
70476,2024,1046,1046,0.0,3.0,3
70477,2024,1275,1275,0.0,3.0,3
70478,2024,1705,1705,0.0,7.0,7
70479,2024,1615,1615,0.0,1.0,1
70480,2024,900,900,0.0,1.0,1
70482,2024,1468,1468,1.0,11.0,12
70483,2024,1895,1895,0.0,1.0,1
70485,2024,1019,1019,0.0,6.0,6
70486,2024,784,784,0.0,2.0,2
70487,2024,1642,1642,0.0,1.0,1
70488,2024,827,827,1.0,3.0,4
70489,2024,2063,2063,0.0,11.0,11
70490,2024,643,643,0.0,1.0,1
70491,2024,1278,1278,0.0,5.0,5
70492,2024,573,573,0.0,6.0,6
70493,2024,1821,1821,0.0,2.0,2
70494,2024,1579,1579,0.0,6.0,6
70498,2024,1689,1689,0.0,4.0,4
70499,2024,542,542,0.0,2.0,2
70500,2024,1271,1271,0.0,2.0,2
70501,2024,622,622,0.0,1.0,1
70503,2024,1367,1367,0.0,2.0,2
70504,2024,1186,1186,0.0,5.0,5
70505,2024,1645,1645,0.0,3.0,3
70506,2024,1911,1911,0.0,1.0,1
70507,2024,1759,1759,0.0,3.0,3
70510,2024,1031,1031,0.0,6.0,6
70511,2024,746,746,0.0,3.0,3
70512,2024,844,844,0.0,1.0,1
70513,2024,1593,1593,4.0,10.0,14
70514,2024,1331,1331,0.0,3.0,3
70515,2024,2885,2885,0.0,3.0,3
70516,2024,590,590,0.0,2.0,2
70517,2024,2193,2193,0.0,4.0,4
70519,2024,1691,1691,0.0,2.0,2
70520,2024,1120,1120,0.0,2.0,2
70521,2024,2170,2170,0.0,1.0,1
70522,2024,1775,1775,0.0,1.0,1
70523,2024,695,695,0.0,3.0,3
70524,2024,667,667,0.0,1.0,1
70525,2024,1092,1092,0.0,3.0,3
70526,2024,690,690,2.0,7.0,9
70527,2024,800,800,0.0,1.0,1
70528,2024,743,743,0.0,2.0,2
70529,2024,2112,2112,0.0,3.0,3
70530,2024,879,879,0.0,1.0,1
70531,2024,1444,1444,0.0,1.0,1
70532,2024,1340,1340,0.0,6.0,6
70534,2024,859,859,0.0,1.0,1
70535,2024,1321,1321,0.0,1.0,1
70536,2024,500,500,0.0,1.0,1
70538,2024,2280,2280,0.0,2.0,2
70539,2024,916,916,0.0,4.0,4
70541,2024,714,714,0.0,2.0,2
70542,2024,1132,1132,0.0,3.0,3
70544,2024,2040,2040,0.0,1.0,1
70546,2024,952,952,0.0,4.0,4
70547,2024,2358,2358,0.0,1.0,1
70549,2024,522,522,0.0,1.0,1
70550,2024,1269,1269,152.0,40.0,192
70554,2024,474,474,0.0,2.0,2
70555,2024,821,821,0.0,1.0,1
70557,2024,1682,1682,0.0,1.0,1
70559,2024,1040,1040,0.0,3.0,3
70560,2024,1824,1824,0.0,1.0,1
70561,2024,1160,1160,3.0,10.0,13
70562,2024,1077,1077,0.0,1.0,1
70563,2024,1266,1266,0.0,2.0,2
70564,2024,1449,1449,0.0,6.0,6
70565,2024,2548,2548,0.0,1.0,1
70566,2024,1112,1112,0.0,1.0,1
70568,2024,596,596,0.0,2.0,2
70569,2024,1291,1291,0.0,1.0,1
70572,2024,609,609,0.0,6.0,6
70573,2024,2409,2409,0.0,2.0,2
70575,2024,2142,2142,0.0,8.0,8
70576,2024,441,441,0.0,1.0,1
70577,2024,1352,1352,0.0,5.0,5
70578,2024,2188,2188,0.0,1.0,1
70579,2024,1430,1430,0.0,4.0,4
70580,2024,1196,1196,0.0,2.0,2
70581,2024,1532,1532,0.0,4.0,4
70582,2024,1186,1186,0.0,2.0,2
70583,2024,1376,1376,0.0,1.0,1
71001,2024,1548,1548,0.0,5.0,5
71002,2024,1574,1574,0.0,11.0,11
71003,2024,1475,1475,1.0,4.0,5
71004,2024,2015,2015,0.0,9.0,9
71005,2024,1826,1826,0.0,4.0,4
71006,2024,1312,1312,0.0,1.0,1
71007,2024,1943,1943,0.0,5.0,5
71008,2024,1867,1867,0.0,1.0,1
71009,2024,1170,1170,0.0,27.0,27
71010,2024,1165,1165,0.0,11.0,11
71011,2024,1798,1798,1.0,7.0,8
71012,2024,1573,1573,0.0,3.0,3
71013,2024,1504,1504,0.0,6.0,6
71014,2024,1192,1192,65.0,72.0,137
71015,2024,1190,1190,0.0,4.0,4
71016,2024,2084,2084,1.0,11.0,12
71017,2024,794,794,0.0,1.0,1
71018,2024,1275,1275,0.0,6.0,6
71019,2024,2027,2027,0.0,1.0,1
71020,2024,1152,1152,0.0,1.0,1
71021,2024,1428,1428,0.0,3.0,3
71022,2024,1183,1183,1.0,7.0,8
71023,2024,1889,1889,0.0,13.0,13
71024,2024,1759,1759,0.0,4.0,4
71025,2024,2541,2541,0.0,6.0,6
71026,2024,1692,1692,0.0,2.0,2
71027,2024,3728,3728,1.0,4.0,5
71028,2024,2253,2253,0.0,1.0,1
71029,2024,1502,1502,0.0,5.0,5
71032,2024,2654,2654,0.0,4.0,4
71033,2024,1448,1448,0.0,8.0,8
71034,2024,892,892,0.0,1.0,1
71035,2024,1475,1475,0.0,1.0,1
71036,2024,1358,1358,1.0,2.0,3
71037,2024,1636,1636,0.0,1.0,1
71038,2024,1762,1762,0.0,3.0,3
71039,2024,2225,2225,0.0,1.0,1
71040,2024,1414,1414,2.0,45.0,47
71041,2024,1482,1482,0.0,2.0,2
71042,2024,1521,1521,0.0,6.0,6
71044,2024,1403,1403,0.0,4.0,4
71045,2024,1918,1918,0.0,1.0,1
71046,2024,1333,1333,0.0,2.0,2
71047,2024,1229,1229,0.0,47.0,47
71048,2024,708,708,0.0,1.0,1
71050,2024,2267,2267,0.0,3.0,3
71051,2024,1616,1616,0.0,4.0,4
71052,2024,1063,1063,0.0,4.0,4
71054,2024,1528,1528,0.0,8.0,8
71056,2024,1543,1543,1.0,32.0,33
71057,2024,1776,1776,0.0,2.0,2
71058,2024,1715,1715,0.0,4.0,4
71059,2024,1530,1530,0.0,38.0,38
71060,2024,1373,1373,0.0,4.0,4
71061,2024,1737,1737,0.0,9.0,9
71062,2024,1345,1345,0.0,1.0,1
71063,2024,1077,1077,0.0,15.0,15
71064,2024,1697,1697,0.0,14.0,14
71065,2024,1740,1740,0.0,9.0,9
71066,2024,2557,2557,0.0,1.0,1
71067,2024,2170,2170,0.0,3.0,3
71068,2024,1238,1238,0.0,2.0,2
71069,2024,2238,2238,0.0,7.0,7
71070,2024,2096,2096,3.0,17.0,20
71071,2024,1138,1138,0.0,5.0,5
71072,2024,958,958,0.0,1.0,1
71073,2024,1673,1673,15.0,35.0,50
71074,2024,2465,2465,0.0,7.0,7
71075,2024,862,862,2.0,10.0,12
71076,2024,1499,1499,576.0,94.0,670
71077,2024,1068,1068,0.0,8.0,8
71078,2024,960,960,0.0,1.0,1
71079,2024,2050,2050,0.0,6.0,6
71081,2024,1723,1723,5.0,21.0,26
71082,2024,1542,1542,0.0,3.0,3
71084,2024,2735,2735,0.0,4.0,4
71085,2024,1547,1547,0.0,2.0,2
71086,2024,1422,1422,0.0,3.0,3
71087,2024,1485,1485,0.0,5.0,5
71089,2024,2234,2234,0.0,6.0,6
71090,2024,2187,2187,1.0,15.0,16
71091,2024,818,818,0.0,2.0,2
71092,2024,1428,1428,0.0,9.0,9
71093,2024,1563,1563,0.0,10.0,10
71094,2024,1574,1574,0.0,3.0,3
71095,2024,876,876,0.0,5.0,5
71096,2024,2089,2089,0.0,1.0,1
71097,2024,1234,1234,0.0,11.0,11
71098,2024,738,738,2.0,3.0,5
71099,2024,2410,2410,0.0,3.0,3
71100,2024,2625,2625,0.0,1.0,1
71101,2024,992,992,0.0,5.0,5
71102,2024,2151,2151,0.0,3.0,3
71104,2024,1147,1147,0.0,2.0,2
71105,2024,2491,2491,56.0,34.0,90
71106,2024,1400,1400,4.0,28.0,32
71107,2024,1355,1355,0.0,3.0,3
71108,2024,2888,2888,0.0,2.0,2
71109,2024,1523,1523,0.0,3.0,3
71110,2024,1578,1578,0.0,6.0,6
71111,2024,1100,1100,0.0,4.0,4
71112,2024,1793,1793,1.0,2.0,3
71113,2024,1002,1002,0.0,7.0,7
71115,2024,1875,1875,0.0,1.0,1
71117,2024,1814,1814,0.0,14.0,14
71118,2024,1960,1960,25.0,54.0,79
71119,2024,1712,1712,0.0,14.0,14
71120,2024,1373,1373,9.0,35.0,44
71121,2024,1658,1658,0.0,4.0,4
71122,2024,1735,1735,0.0,4.0,4
71123,2024,1281,1281,0.0,9.0,9
71124,2024,2537,2537,0.0,1.0,1
71125,2024,996,996,0.0,2.0,2
71126,2024,3231,3231,0.0,3.0,3
71127,2024,1252,1252,0.0,1.0,1
71128,2024,2390,2390,0.0,1.0,1
71129,2024,630,630,0.0,5.0,5
71130,2024,1166,1166,0.0,8.0,8
71131,2024,838,838,0.0,1.0,1
71132,2024,1003,1003,3.0,24.0,27
71133,2024,1414,1414,4.0,18.0,22
71134,2024,2242,2242,0.0,5.0,5
71135,2024,2007,2007,0.0,3.0,3
71137,2024,2603,2603,14.0,31.0,45
71139,2024,1210,1210,0.0,2.0,2
71141,2024,1725,1725,0.0,3.0,3
71142,2024,2494,2494,0.0,2.0,2
71143,2024,1814,1814,0.0,8.0,8
71144,2024,1462,1462,0.0,1.0,1
71145,2024,1553,1553,0.0,5.0,5
71146,2024,576,576,0.0,2.0,2
71147,2024,1304,1304,0.0,6.0,6
71148,2024,1176,1176,0.0,10.0,10
71149,2024,1209,1209,0.0,19.0,19
71150,2024,2182,2182,2.0,25.0,27
71152,2024,1198,1198,0.0,5.0,5
71153,2024,1200,1200,101.0,107.0,208
71154,2024,1918,1918,2.0,22.0,24
71155,2024,1174,1174,0.0,6.0,6
71156,2024,1802,1802,0.0,7.0,7
71157,2024,1396,1396,0.0,14.0,14
71158,2024,1602,1602,5.0,17.0,22
71159,2024,2674,2674,0.0,1.0,1
71160,2024,1700,1700,0.0,4.0,4
71161,2024,1469,1469,0.0,4.0,4
71162,2024,1143,1143,0.0,11.0,11
71163,2024,2021,2021,0.0,1.0,1
71164,2024,1046,1046,0.0,3.0,3
71165,2024,824,824,0.0,9.0,9
71166,2024,563,563,0.0,1.0,1
71167,2024,1487,1487,0.0,4.0,4
71168,2024,1848,1848,0.0,2.0,2
71169,2024,3430,3430,0.0,2.0,2
71170,2024,2136,2136,2.0,18.0,20
71171,2024,1587,1587,0.0,3.0,3
71173,2024,1408,1408,0.0,6.0,6
71174,2024,675,675,0.0,1.0,1
71175,2024,1146,1146,0.0,6.0,6
71176,2024,1133,1133,22.0,36.0,58
71177,2024,1621,1621,0.0,9.0,9
71178,2024,1759,1759,1.0,10.0,11
71181,2024,2973,2973,0.0,1.0,1
71182,2024,2492,2492,0.0,14.0,14
71183,2024,478,478,0.0,1.0,1
71184,2024,1032,1032,0.0,3.0,3
71185,2024,1198,1198,0.0,2.0,2
71186,2024,1436,1436,0.0,2.0,2
71187,2024,1382,1382,3.0,18.0,21
71188,2024,835,835,0.0,3.0,3
71189,2024,1863,1863,0.0,11.0,11
71190,2024,940,940,4.0,27.0,31
71191,2024,1545,1545,0.0,1.0,1
71192,2024,1222,1222,0.0,20.0,20
71193,2024,1129,1129,0.0,5.0,5
71194,2024,1821,1821,0.0,7.0,7
71195,2024,1760,1760,0.0,5.0,5
71196,2024,1613,1613,0.0,11.0,11
71198,2024,1471,1471,0.0,5.0,5
71199,2024,1904,1904,0.0,2.0,2
71200,2024,1483,1483,0.0,12.0,12
71201,2024,1095,1095,0.0,3.0,3
71202,2024,2322,2322,1.0,14.0,15
71203,2024,768,768,0.0,2.0,2
71204,2024,2200,2200,0.0,4.0,4
71205,2024,1033,1033,0.0,9.0,9
71206,2024,1819,1819,0.0,5.0,5
71207,2024,768,768,0.0,2.0,2
71208,2024,1938,1938,0.0,1.0,1
71209,2024,1874,1874,0.0,10.0,10
71210,2024,2354,2354,0.0,3.0,3
71212,2024,845,845,0.0,14.0,14
71213,2024,1127,1127,0.0,5.0,5
71214,2024,1206,1206,0.0,5.0,5
71215,2024,1675,1675,1.0,19.0,20
71216,2024,1225,1225,0.0,6.0,6
71218,2024,1382,1382,0.0,6.0,6
71219,2024,1429,1429,0.0,6.0,6
71220,2024,1154,1154,0.0,5.0,5
71221,2024,2265,2265,2.0,33.0,35
71222,2024,1672,1672,0.0,7.0,7
71223,2024,1372,1372,0.0,6.0,6
71224,2024,1575,1575,0.0,2.0,2
71225,2024,1823,1823,0.0,6.0,6
71227,2024,1109,1109,0.0,4.0,4
71228,2024,1443,1443,0.0,2.0,2
71229,2024,768,768,0.0,4.0,4
71230,2024,1210,1210,8.0,66.0,74
71231,2024,1925,1925,1.0,9.0,10
71232,2024,1084,1084,0.0,1.0,1
71233,2024,596,596,0.0,1.0,1
71234,2024,1446,1446,0.0,2.0,2
71235,2024,2263,2263,3.0,14.0,17
71236,2024,2219,2219,0.0,8.0,8
71237,2024,1540,1540,0.0,7.0,7
71238,2024,1964,1964,0.0,12.0,12
71239,2024,980,980,0.0,13.0,13
71240,2024,3041,3041,0.0,5.0,5
71241,2024,2108,2108,0.0,3.0,3
71242,2024,1213,1213,0.0,8.0,8
71243,2024,1378,1378,0.0,8.0,8
71244,2024,1366,1366,0.0,10.0,10
71245,2024,1516,1516,0.0,2.0,2
71246,2024,1936,1936,0.0,4.0,4
71247,2024,593,593,0.0,1.0,1
71248,2024,1518,1518,0.0,11.0,11
71249,2024,2024,2024,0.0,14.0,14
71250,2024,1827,1827,0.0,8.0,8
71251,2024,1169,1169,0.0,4.0,4
71252,2024,2024,2024,0.0,5.0,5
71253,2024,1685,1685,0.0,6.0,6
71254,2024,1311,1311,0.0,3.0,3
71255,2024,1412,1412,0.0,1.0,1
71256,2024,1309,1309,0.0,2.0,2
71257,2024,652,652,0.0,1.0,1
71258,2024,1926,1926,0.0,9.0,9
71259,2024,1302,1302,0.0,2.0,2
71261,2024,1470,1470,0.0,6.0,6
71262,2024,2616,2616,0.0,2.0,2
71263,2024,1699,1699,21.0,46.0,67
71264,2024,1477,1477,0.0,6.0,6
71266,2024,1051,1051,0.0,7.0,7
71267,2024,1528,1528,0.0,11.0,11
71268,2024,1449,1449,1.0,4.0,5
71269,2024,1800,1800,20.0,21.0,41
71270,2024,1820,1820,306.0,83.0,389
71271,2024,1678,1678,0.0,2.0,2
71272,2024,1501,1501,0.0,3.0,3
71273,2024,553,553,0.0,4.0,4
71274,2024,2015,2015,0.0,2.0,2
71275,2024,1040,1040,1.0,26.0,27
71276,2024,2008,2008,0.0,2.0,2
71277,2024,1543,1543,0.0,6.0,6
71279,2024,1221,1221,0.0,11.0,11
71280,2024,782,782,0.0,2.0,2
71281,2024,1158,1158,0.0,4.0,4
71282,2024,1407,1407,0.0,9.0,9
71283,2024,1720,1720,0.0,6.0,6
71285,2024,1273,1273,0.0,7.0,7
71286,2024,1710,1710,0.0,4.0,4
71287,2024,1891,1891,0.0,3.0,3
71289,2024,1315,1315,1.0,12.0,13
71291,2024,1006,1006,0.0,13.0,13
71292,2024,1881,1881,0.0,10.0,10
71293,2024,1237,1237,0.0,14.0,14
71294,2024,1901,1901,0.0,6.0,6
71295,2024,1243,1243,1.0,15.0,16
71296,2024,2115,2115,0.0,3.0,3
71297,2024,1103,1103,0.0,9.0,9
71299,2024,2026,2026,0.0,1.0,1
71300,2024,1520,1520,0.0,10.0,10
71301,2024,1154,1154,0.0,1.0,1
71302,2024,3009,3009,0.0,2.0,2
71303,2024,1742,1742,0.0,3.0,3
71305,2024,1659,1659,0.0,7.0,7
71306,2024,1089,1089,48.0,132.0,180
71307,2024,1375,1375,0.0,1.0,1
71308,2024,1257,1257,0.0,1.0,1
71309,2024,1363,1363,2.0,19.0,21
71310,2024,1534,1534,4.0,34.0,38
71311,2024,1868,1868,0.0,3.0,3
71312,2024,1648,1648,0.0,1.0,1
71313,2024,5222,5222,0.0,1.0,1
71314,2024,1366,1366,0.0,2.0,2
71315,2024,1279,1279,0.0,1.0,1
71316,2024,1618,1618,0.0,10.0,10
71317,2024,1776,1776,0.0,3.0,3
71318,2024,1601,1601,1.0,14.0,15
71319,2024,1662,1662,0.0,11.0,11
71320,2024,1017,1017,0.0,3.0,3
71321,2024,1765,1765,0.0,2.0,2
71323,2024,1704,1704,0.0,2.0,2
71324,2024,1993,1993,0.0,5.0,5
71325,2024,1550,1550,0.0,8.0,8
71326,2024,1356,1356,0.0,10.0,10
71327,2024,1633,1633,0.0,2.0,2
71328,2024,1769,1769,0.0,6.0,6
71329,2024,1029,1029,0.0,5.0,5
71330,2024,1265,1265,0.0,11.0,11
71332,2024,1761,1761,0.0,8.0,8
71333,2024,1773,1773,0.0,10.0,10
71334,2024,2212,2212,0.0,2.0,2
71335,2024,2233,2233,0.0,1.0,1
71336,2024,1515,1515,0.0,21.0,21
71337,2024,2286,2286,0.0,6.0,6
71338,2024,1006,1006,0.0,3.0,3
71339,2024,1026,1026,0.0,2.0,2
71340,2024,1224,1224,0.0,25.0,25
71341,2024,1887,1887,0.0,4.0,4
71342,2024,1500,1500,60.0,79.0,139
71343,2024,1163,1163,0.0,5.0,5
71344,2024,4027,4027,0.0,1.0,1
71345,2024,2283,2283,0.0,5.0,5
71346,2024,1113,1113,0.0,14.0,14
71347,2024,1223,1223,0.0,4.0,4
71348,2024,1237,1237,0.0,2.0,2
71349,2024,1256,1256,0.0,3.0,3
71350,2024,2338,2338,0.0,4.0,4
71351,2024,1518,1518,5.0,27.0,32
71352,2024,1287,1287,0.0,3.0,3
71353,2024,1592,1592,0.0,6.0,6
71354,2024,1014,1014,0.0,6.0,6
71355,2024,1626,1626,0.0,4.0,4
71356,2024,1200,1200,0.0,5.0,5
71357,2024,1482,1482,0.0,4.0,4
71358,2024,1945,1945,0.0,2.0,2
71359,2024,1744,1744,0.0,4.0,4
71360,2024,2048,2048,4.0,12.0,16
71361,2024,2572,2572,0.0,1.0,1
71362,2024,2192,2192,0.0,2.0,2
71363,2024,1694,1694,0.0,3.0,3
71364,2024,1722,1722,0.0,3.0,3
71365,2024,3292,3292,0.0,3.0,3
71366,2024,1686,1686,0.0,6.0,6
71367,2024,1574,1574,0.0,6.0,6
71368,2024,1488,1488,0.0,4.0,4
71369,2024,2672,2672,0.0,2.0,2
71370,2024,825,825,0.0,8.0,8
71371,2024,2318,2318,2.0,17.0,19
71372,2024,2019,2019,1.0,18.0,19
71373,2024,1367,1367,1.0,22.0,23
71374,2024,1267,1267,0.0,1.0,1
71376,2024,1035,1035,0.0,5.0,5
71378,2024,2092,2092,0.0,16.0,16
71379,2024,1355,1355,0.0,19.0,19
71380,2024,1720,1720,0.0,8.0,8
71381,2024,2269,2269,0.0,1.0,1
71382,2024,1353,1353,0.0,8.0,8
71383,2024,1637,1637,0.0,4.0,4
71384,2024,1116,1116,0.0,2.0,2
71385,2024,3757,3757,0.0,6.0,6
71386,2024,1136,1136,0.0,1.0,1
71387,2024,1570,1570,0.0,4.0,4
71388,2024,1513,1513,0.0,9.0,9
71389,2024,812,812,0.0,6.0,6
71390,2024,1196,1196,0.0,11.0,11
71391,2024,1096,1096,0.0,5.0,5
71392,2024,1768,1768,0.0,4.0,4
71393,2024,1344,1344,0.0,5.0,5
71394,2024,1857,1857,0.0,6.0,6
71395,2024,2114,2114,0.0,4.0,4
71396,2024,1341,1341,0.0,9.0,9
71397,2024,2572,2572,0.0,3.0,3
71398,2024,2110,2110,0.0,9.0,9
71399,2024,1555,1555,0.0,4.0,4
71400,2024,1020,1020,0.0,1.0,1
71401,2024,1075,1075,0.0,4.0,4
71402,2024,2081,2081,0.0,10.0,10
71403,2024,2058,2058,0.0,1.0,1
71404,2024,1986,1986,1.0,9.0,10
71405,2024,1375,1375,0.0,1.0,1
71406,2024,994,994,0.0,2.0,2
71407,2024,1456,1456,0.0,2.0,2
71408,2024,980,980,0.0,2.0,2
71409,2024,1204,1204,0.0,6.0,6
71410,2024,1413,1413,0.0,9.0,9
71412,2024,2095,2095,0.0,11.0,11
71413,2024,1098,1098,0.0,4.0,4
71414,2024,1307,1307,0.0,4.0,4
71415,2024,893,893,0.0,1.0,1
71416,2024,2264,2264,1.0,5.0,6
71417,2024,1400,1400,1.0,11.0,12
71419,2024,1688,1688,3.0,31.0,34
71420,2024,1834,1834,3.0,22.0,25
71422,2024,1995,1995,0.0,1.0,1
71423,2024,1725,1725,0.0,7.0,7
71424,2024,1275,1275,0.0,4.0,4
71425,2024,1150,1150,0.0,2.0,2
71426,2024,1537,1537,0.0,3.0,3
71428,2024,1230,1230,0.0,11.0,11
71430,2024,1813,1813,0.0,4.0,4
71431,2024,1378,1378,0.0,3.0,3
71433,2024,1078,1078,0.0,12.0,12
71434,2024,1001,1001,0.0,5.0,5
71435,2024,1345,1345,0.0,2.0,2
71436,2024,1462,1462,1.0,4.0,5
71437,2024,1038,1038,0.0,3.0,3
71438,2024,1141,1141,0.0,9.0,9
71439,2024,1770,1770,0.0,8.0,8
71440,2024,1301,1301,0.0,4.0,4
71441,2024,1960,1960,0.0,1.0,1
71442,2024,1737,1737,0.0,17.0,17
71443,2024,2197,2197,0.0,11.0,11
71444,2024,1635,1635,0.0,9.0,9
71445,2024,1778,1778,12.0,31.0,43
71446,2024,1231,1231,0.0,4.0,4
71447,2024,1721,1721,0.0,3.0,3
71448,2024,2162,2162,1.0,9.0,10
71449,2024,741,741,0.0,1.0,1
71450,2024,1018,1018,0.0,2.0,2
71451,2024,1274,1274,0.0,1.0,1
71452,2024,1109,1109,0.0,1.0,1
71453,2024,1031,1031,0.0,3.0,3
71455,2024,3213,3213,0.0,1.0,1
71456,2024,1524,1524,0.0,19.0,19
71457,2024,1589,1589,0.0,2.0,2
71458,2024,1924,1924,0.0,2.0,2
71459,2024,2207,2207,0.0,3.0,3
71460,2024,2156,2156,0.0,8.0,8
71462,2024,1627,1627,0.0,5.0,5
71463,2024,1345,1345,0.0,5.0,5
71464,2024,1442,1442,0.0,2.0,2
71465,2024,1460,1460,0.0,3.0,3
71466,2024,1329,1329,0.0,2.0,2
71468,2024,2055,2055,0.0,5.0,5
71469,2024,745,745,0.0,2.0,2
71470,2024,1401,1401,0.0,5.0,5
71471,2024,2407,2407,0.0,1.0,1
71472,2024,1146,1146,0.0,4.0,4
71473,2024,1134,1134,0.0,3.0,3
71474,2024,1236,1236,0.0,2.0,2
71475,2024,2008,2008,10.0,52.0,62
71477,2024,2878,2878,0.0,3.0,3
71478,2024,1022,1022,0.0,3.0,3
71479,2024,1466,1466,0.0,18.0,18
71480,2024,1240,1240,0.0,11.0,11
71481,2024,1901,1901,0.0,10.0,10
71482,2024,1026,1026,0.0,3.0,3
71483,2024,1860,1860,0.0,3.0,3
71484,2024,1805,1805,0.0,16.0,16
71485,2024,1334,1334,0.0,3.0,3
71486,2024,1271,1271,4.0,98.0,102
71487,2024,2670,2670,0.0,1.0,1
71488,2024,1706,1706,0.0,2.0,2
71489,2024,1706,1706,0.0,8.0,8
71490,2024,1191,1191,0.0,10.0,10
71491,2024,1404,1404,1.0,12.0,13
71493,2024,792,792,0.0,2.0,2
71494,2024,1915,1915,0.0,5.0,5
71495,2024,1862,1862,0.0,7.0,7
71497,2024,2327,2327,2.0,12.0,14
71498,2024,1807,1807,0.0,1.0,1
71499,2024,1178,1178,0.0,45.0,45
71500,2024,1247,1247,0.0,3.0,3
71501,2024,2908,2908,0.0,4.0,4
71502,2024,2106,2106,0.0,11.0,11
71503,2024,892,892,0.0,2.0,2
71506,2024,1613,1613,0.0,9.0,9
71507,2024,1444,1444,0.0,1.0,1
71508,2024,1695,1695,0.0,8.0,8
71509,2024,998,998,0.0,4.0,4
71510,2024,1393,1393,0.0,3.0,3
71512,2024,1488,1488,3.0,31.0,34
71513,2024,1957,1957,0.0,9.0,9
71514,2024,1361,1361,0.0,6.0,6
71515,2024,1444,1444,0.0,1.0,1
71516,2024,1786,1786,0.0,10.0,10
71517,2024,1352,1352,0.0,5.0,5
71518,2024,2712,2712,0.0,3.0,3
71520,2024,1203,1203,0.0,3.0,3
71521,2024,1480,1480,0.0,9.0,9
71522,2024,1650,1650,0.0,16.0,16
71523,2024,1554,1554,0.0,17.0,17
71524,2024,1095,1095,0.0,2.0,2
71525,2024,1574,1574,0.0,8.0,8
71526,2024,536,536,0.0,1.0,1
71527,2024,1257,1257,0.0,8.0,8
71528,2024,1716,1716,0.0,27.0,27
71529,2024,952,952,0.0,2.0,2
71530,2024,1212,1212,0.0,8.0,8
71531,2024,1786,1786,0.0,1.0,1
71533,2024,1574,1574,0.0,9.0,9
71534,2024,1082,1082,0.0,1.0,1
71535,2024,2107,2107,0.0,1.0,1
71537,2024,1221,1221,0.0,5.0,5
71538,2024,1695,1695,0.0,5.0,5
71539,2024,960,960,0.0,1.0,1
71540,2024,1422,1422,0.0,9.0,9
71541,2024,1165,1165,0.0,3.0,3
71542,2024,1248,1248,3.0,15.0,18
71543,2024,1407,1407,37.0,49.0,86
71544,2024,1083,1083,0.0,3.0,3
71545,2024,1644,1644,0.0,5.0,5
71546,2024,1894,1894,0.0,4.0,4
71547,2024,1378,1378,0.0,4.0,4
71548,2024,1910,1910,0.0,3.0,3
71549,2024,860,860,0.0,3.0,3
71550,2024,1390,1390,0.0,15.0,15
71551,2024,2375,2375,0.0,1.0,1
71552,2024,974,974,0.0,4.0,4
71553,2024,1068,1068,0.0,2.0,2
71554,2024,1027,1027,0.0,6.0,6
71555,2024,1767,1767,0.0,17.0,17
71556,2024,1906,1906,1.0,4.0,5
71557,2024,1287,1287,0.0,7.0,7
71558,2024,1530,1530,0.0,12.0,12
71559,2024,1529,1529,0.0,6.0,6
71561,2024,1676,1676,0.0,4.0,4
71562,2024,1472,1472,0.0,2.0,2
71563,2024,1046,1046,0.0,2.0,2
71564,2024,1521,1521,0.0,9.0,9
71565,2024,1441,1441,0.0,6.0,6
71566,2024,1207,1207,1.0,8.0,9
71567,2024,2369,2369,0.0,1.0,1
71568,2024,1474,1474,0.0,1.0,1
71570,2024,1330,1330,0.0,3.0,3
71571,2024,2333,2333,0.0,1.0,1
71573,2024,956,956,0.0,3.0,3
71574,2024,2284,2284,1.0,8.0,9
71576,2024,1314,1314,0.0,5.0,5
71577,2024,1429,1429,0.0,2.0,2
71578,2024,1319,1319,0.0,7.0,7
71579,2024,1712,1712,0.0,1.0,1
71580,2024,1272,1272,0.0,3.0,3
71581,2024,534,534,0.0,2.0,2
71582,2024,1624,1624,0.0,6.0,6
71583,2024,2244,2244,0.0,7.0,7
71584,2024,1870,1870,0.0,5.0,5
71585,2024,1831,1831,2.0,6.0,8
71586,2024,717,717,0.0,4.0,4
71588,2024,1726,1726,0.0,11.0,11
71589,2024,948,948,0.0,6.0,6
71590,2024,1793,1793,0.0,8.0,8
71591,2024,1726,1726,1.0,3.0,4
72001,2024,2192,2192,0.0,6.0,6
72002,2024,1696,1696,0.0,2.0,2
72003,2024,1568,1568,35.0,60.0,95
72004,2024,1336,1336,0.0,5.0,5
72005,2024,1364,1364,0.0,14.0,14
72006,2024,1535,1535,0.0,20.0,20
72007,2024,1820,1820,0.0,3.0,3
