code_insee,code_ze,lib_ze,taux_chomage
49331,5221,Segré-en-Anjou Bleu,6.2
49332,5206,Cholet,5.6
49333,5202,Angers,7.8
49334,5202,Angers,7.8
49336,5206,Cholet,5.6
49338,5202,Angers,7.8
49339,5202,Angers,7.8
49341,5220,Saumur,8.1
49343,5206,Cholet,5.6
49344,5202,Angers,7.8
49345,5202,Angers,7.8
49347,5202,Angers,7.8
49352,5206,Cholet,5.6
49353,5202,Angers,7.8
49355,5206,Cholet,5.6
49358,5220,Saumur,8.1
49359,5220,Saumur,8.1
49361,5220,Saumur,8.1
49362,5220,Saumur,8.1
49364,5220,Saumur,8.1
49367,5221,Segré-en-Anjou Bleu,6.2
49368,5220,Saumur,8.1
49369,5220,Saumur,8.1
49370,5220,Saumur,8.1
49371,5206,Cholet,5.6
49373,5206,Cholet,5.6
49374,5220,Saumur,8.1
49377,5202,Angers,7.8
49378,5220,Saumur,8.1
49381,5206,Cholet,5.6
50002,2816,Saint-Lô,5.6
50003,2806,Coutances,5.9
50004,2816,Saint-Lô,5.6
50006,2816,Saint-Lô,5.6
50008,2810,Granville,6.7
50013,2805,Cherbourg en Cotentin,5.4
50016,2816,Saint-Lô,5.6
50019,2802,Avranches,5.0
50021,2816,Saint-Lô,5.6
50022,2805,Cherbourg en Cotentin,5.4
50023,2816,Saint-Lô,5.6
50024,2806,Coutances,5.9
50025,2802,Avranches,5.0
50026,2805,Cherbourg en Cotentin,5.4
50027,2802,Avranches,5.0
50028,2810,Granville,6.7
50029,2802,Avranches,5.0
50030,2805,Cherbourg en Cotentin,5.4
50031,2805,Cherbourg en Cotentin,5.4
50032,2816,Saint-Lô,5.6
50033,2805,Cherbourg en Cotentin,5.4
50034,2816,Saint-Lô,5.6
50036,2816,Saint-Lô,5.6
50038,2810,Granville,6.7
50039,2816,Saint-Lô,5.6
50040,2818,Vire Normandie,6.6
50041,2805,Cherbourg en Cotentin,5.4
50042,2802,Avranches,5.0
50044,2806,Coutances,5.9
50045,2805,Cherbourg en Cotentin,5.4
50046,2816,Saint-Lô,5.6
50048,2802,Avranches,5.0
50049,2805,Cherbourg en Cotentin,5.4
50050,2816,Saint-Lô,5.6
50052,2805,Cherbourg en Cotentin,5.4
50054,2816,Saint-Lô,5.6
50055,2805,Cherbourg en Cotentin,5.4
50058,2806,Coutances,5.9
50059,2816,Saint-Lô,5.6
50060,2802,Avranches,5.0
50062,2802,Avranches,5.0
50064,2805,Cherbourg en Cotentin,5.4
50066,2810,Granville,6.7
50069,2802,Avranches,5.0
50070,2816,Saint-Lô,5.6
50072,2806,Coutances,5.9
50074,2802,Avranches,5.0
50076,2810,Granville,6.7
50077,2805,Cherbourg en Cotentin,5.4
50078,2806,Coutances,5.9
50079,2805,Cherbourg en Cotentin,5.4
50081,2810,Granville,6.7
50082,2805,Cherbourg en Cotentin,5.4
50083,2805,Cherbourg en Cotentin,5.4
50084,2806,Coutances,5.9
50085,2810,Granville,6.7
50086,2805,Cherbourg en Cotentin,5.4
50087,2805,Cherbourg en Cotentin,5.4
50088,2818,Vire Normandie,6.6
50090,2802,Avranches,5.0
50092,2806,Coutances,5.9
50093,2816,Saint-Lô,5.6
50094,2806,Coutances,5.9
50095,2816,Saint-Lô,5.6
50096,2805,Cherbourg en Cotentin,5.4
50097,2805,Cherbourg en Cotentin,5.4
50098,2816,Saint-Lô,5.6
50099,2816,Saint-Lô,5.6
50101,2805,Cherbourg en Cotentin,5.4
50102,2810,Granville,6.7
50105,2805,Cherbourg en Cotentin,5.4
50106,2816,Saint-Lô,5.6
50108,2802,Avranches,5.0
50109,2810,Granville,6.7
50110,2816,Saint-Lô,5.6
50111,2806,Coutances,5.9
50112,2802,Avranches,5.0
50115,2810,Granville,6.7
50117,2810,Granville,6.7
50118,2802,Avranches,5.0
50120,2810,Granville,6.7
50121,2802,Avranches,5.0
50124,2802,Avranches,5.0
50126,2802,Avranches,5.0
50129,2805,Cherbourg en Cotentin,5.4
50130,2802,Avranches,5.0
50135,2805,Cherbourg en Cotentin,5.4
50137,2802,Avranches,5.0
50138,2805,Cherbourg en Cotentin,5.4
50139,2816,Saint-Lô,5.6
50142,2805,Cherbourg en Cotentin,5.4
50143,2810,Granville,6.7
50144,2802,Avranches,5.0
50145,2806,Coutances,5.9
50146,2802,Avranches,5.0
50147,2806,Coutances,5.9
50148,2816,Saint-Lô,5.6
50149,2805,Cherbourg en Cotentin,5.4
50150,2805,Cherbourg en Cotentin,5.4
50151,2806,Coutances,5.9
50152,2802,Avranches,5.0
50155,2802,Avranches,5.0
50156,2805,Cherbourg en Cotentin,5.4
50158,2802,Avranches,5.0
50159,2816,Saint-Lô,5.6
50161,2816,Saint-Lô,5.6
50162,2805,Cherbourg en Cotentin,5.4
50164,2816,Saint-Lô,5.6
50165,2810,Granville,6.7
50166,2806,Coutances,5.9
50167,2810,Granville,6.7
50168,2802,Avranches,5.0
50169,2805,Cherbourg en Cotentin,5.4
50172,2805,Cherbourg en Cotentin,5.4
50174,2810,Granville,6.7
50175,2805,Cherbourg en Cotentin,5.4
50176,2805,Cherbourg en Cotentin,5.4
50177,2805,Cherbourg en Cotentin,5.4
50178,2805,Cherbourg en Cotentin,5.4
50181,2806,Coutances,5.9
50182,2806,Coutances,5.9
50183,2805,Cherbourg en Cotentin,5.4
50184,2805,Cherbourg en Cotentin,5.4
50185,2802,Avranches,5.0
50186,2805,Cherbourg en Cotentin,5.4
50188,2810,Granville,6.7
50190,2805,Cherbourg en Cotentin,5.4
50192,2816,Saint-Lô,5.6
50193,2818,Vire Normandie,6.6
50194,2805,Cherbourg en Cotentin,5.4
50195,2818,Vire Normandie,6.6
50196,2805,Cherbourg en Cotentin,5.4
50197,2810,Granville,6.7
50198,2806,Coutances,5.9
50199,2802,Avranches,5.0
50200,2809,Flers,7.6
50205,2802,Avranches,5.0
50207,2805,Cherbourg en Cotentin,5.4
50208,2806,Coutances,5.9
50209,2805,Cherbourg en Cotentin,5.4
50210,2806,Coutances,5.9
50214,2816,Saint-Lô,5.6
50215,2806,Coutances,5.9
50216,2816,Saint-Lô,5.6
50217,2802,Avranches,5.0
50218,2810,Granville,6.7
50219,2806,Coutances,5.9
50221,2810,Granville,6.7
50222,2805,Cherbourg en Cotentin,5.4
50225,2816,Saint-Lô,5.6
50227,2805,Cherbourg en Cotentin,5.4
50228,2816,Saint-Lô,5.6
50229,2802,Avranches,5.0
50230,2805,Cherbourg en Cotentin,5.4
50231,2806,Coutances,5.9
50232,2806,Coutances,5.9
50233,2805,Cherbourg en Cotentin,5.4
50234,2816,Saint-Lô,5.6
50235,2805,Cherbourg en Cotentin,5.4
50236,2806,Coutances,5.9
50237,2810,Granville,6.7
50238,2805,Cherbourg en Cotentin,5.4
50239,2816,Saint-Lô,5.6
50240,2805,Cherbourg en Cotentin,5.4
50241,2805,Cherbourg en Cotentin,5.4
50243,2806,Coutances,5.9
50246,2816,Saint-Lô,5.6
50247,2810,Granville,6.7
50251,2805,Cherbourg en Cotentin,5.4
50252,2810,Granville,6.7
50253,2802,Avranches,5.0
50256,2802,Avranches,5.0
50258,2805,Cherbourg en Cotentin,5.4
50259,2802,Avranches,5.0
50260,2802,Avranches,5.0
50261,2816,Saint-Lô,5.6
50262,2802,Avranches,5.0
50263,2802,Avranches,5.0
50265,2806,Coutances,5.9
50266,2810,Granville,6.7
50267,2806,Coutances,5.9
50268,2805,Cherbourg en Cotentin,5.4
50269,2816,Saint-Lô,5.6
50270,2805,Cherbourg en Cotentin,5.4
50271,2802,Avranches,5.0
50272,2806,Coutances,5.9
50273,2806,Coutances,5.9
50274,2802,Avranches,5.0
50275,2802,Avranches,5.0
50276,2802,Avranches,5.0
50277,2810,Granville,6.7
50278,2810,Granville,6.7
50279,2816,Saint-Lô,5.6
50281,2810,Granville,6.7
50282,2802,Avranches,5.0
50283,2816,Saint-Lô,5.6
50285,2805,Cherbourg en Cotentin,5.4
50288,2802,Avranches,5.0
50289,2806,Coutances,5.9
50290,2802,Avranches,5.0
50291,2816,Saint-Lô,5.6
50292,2816,Saint-Lô,5.6
50294,2805,Cherbourg en Cotentin,5.4
50295,2816,Saint-Lô,5.6
50296,2805,Cherbourg en Cotentin,5.4
50297,2816,Saint-Lô,5.6
50298,2816,Saint-Lô,5.6
50299,2805,Cherbourg en Cotentin,5.4
50300,2802,Avranches,5.0
50302,2816,Saint-Lô,5.6
50304,2810,Granville,6.7
50305,2805,Cherbourg en Cotentin,5.4
50310,2816,Saint-Lô,5.6
50311,2810,Granville,6.7
50312,2802,Avranches,5.0
50315,2802,Avranches,5.0
50317,2802,Avranches,5.0
50321,2816,Saint-Lô,5.6
50324,2816,Saint-Lô,5.6
50326,2810,Granville,6.7
50327,2810,Granville,6.7
50328,2806,Coutances,5.9
50332,2805,Cherbourg en Cotentin,5.4
50334,2816,Saint-Lô,5.6
50335,2805,Cherbourg en Cotentin,5.4
50336,2802,Avranches,5.0
50338,2802,Avranches,5.0
50340,2806,Coutances,5.9
50341,2805,Cherbourg en Cotentin,5.4
50342,2805,Cherbourg en Cotentin,5.4
50345,2806,Coutances,5.9
50347,2802,Avranches,5.0
50349,2806,Coutances,5.9
50350,2806,Coutances,5.9
50351,2816,Saint-Lô,5.6
50352,2816,Saint-Lô,5.6
50353,2802,Avranches,5.0
50356,2816,Saint-Lô,5.6
50357,2818,Vire Normandie,6.6
50359,2802,Avranches,5.0
50360,2805,Cherbourg en Cotentin,5.4
50361,2810,Granville,6.7
50362,2802,Avranches,5.0
50363,2816,Saint-Lô,5.6
50364,2806,Coutances,5.9
50365,2810,Granville,6.7
50368,2806,Coutances,5.9
50369,2805,Cherbourg en Cotentin,5.4
50370,2805,Cherbourg en Cotentin,5.4
50371,2802,Avranches,5.0
50372,2806,Coutances,5.9
50373,2805,Cherbourg en Cotentin,5.4
50374,2805,Cherbourg en Cotentin,5.4
50376,2806,Coutances,5.9
50378,2806,Coutances,5.9
50379,2802,Avranches,5.0
50382,2805,Cherbourg en Cotentin,5.4
50384,2805,Cherbourg en Cotentin,5.4
50387,2805,Cherbourg en Cotentin,5.4
50388,2806,Coutances,5.9
50389,2806,Coutances,5.9
50390,2805,Cherbourg en Cotentin,5.4
50391,2802,Avranches,5.0
50393,2816,Saint-Lô,5.6
50394,2806,Coutances,5.9
50395,2805,Cherbourg en Cotentin,5.4
50397,2818,Vire Normandie,6.6
50398,2816,Saint-Lô,5.6
50399,2802,Avranches,5.0
50400,2805,Cherbourg en Cotentin,5.4
50401,2805,Cherbourg en Cotentin,5.4
50402,2805,Cherbourg en Cotentin,5.4
50403,2806,Coutances,5.9
50405,2806,Coutances,5.9
50407,2802,Avranches,5.0
50408,2802,Avranches,5.0
50409,2816,Saint-Lô,5.6
50410,2802,Avranches,5.0
50411,2802,Avranches,5.0
50412,2805,Cherbourg en Cotentin,5.4
50413,2802,Avranches,5.0
50417,2805,Cherbourg en Cotentin,5.4
50419,2806,Coutances,5.9
50420,2816,Saint-Lô,5.6
50421,2805,Cherbourg en Cotentin,5.4
50422,2806,Coutances,5.9
50423,2816,Saint-Lô,5.6
50425,2805,Cherbourg en Cotentin,5.4
50426,2805,Cherbourg en Cotentin,5.4
