Code géographique;Libellé géographique;Département;Collectivité territoriale ayant les compétences départementales;Région;Intercommunalité - Métropole;Établissement public territorial;Arrondissement;Canton-ou-ville;Zone d'emploi 2020;Unité urbaine 2020;Aire d'attraction des villes 2020;Bassin de vie 2022
CODGEO;LIBGEO;DEP;CTCD;REG;EPCI;EPT;ARR;CANOV;ZE2020;UU2020;AAV2020;BV2022
12187;Prades-d'Aubrac;12;12D;76;200068484;ZZZZZZZZZ;122;1209;7621;12000;000;12224
12188;Prades-Salars;12;12D;76;994579670;ZZZZZZZZZ;121;1215;7621;12000;103;12133
12189;Pradinas;12;12D;76;200068831;ZZZZZZZZZ;123;1205;7621;12000;000;12198
12190;Prévinquières;12;12D;76;241200807;ZZZZZZZZZ;123;1202;7621;12000;000;12198
12191;Privezac;12;12D;76;241200674;ZZZZZZZZZ;123;1223;7611;12000;245;12148
12192;Mounes-Prohencoux;12;12D;76;200067163;ZZZZZZZZZ;121;1204;7614;12000;000;12208
12193;Pruines;12;12D;76;241200641;ZZZZZZZZZ;122;1221;7621;12000;103;12138
12194;Quins;12;12D;76;200068831;ZZZZZZZZZ;123;1205;7621;12000;103;12056
12195;Rebourguil;12;12D;76;200067163;ZZZZZZZZZ;121;1204;7614;12000;404;12208
12197;Réquista;12;12D;76;241200542;ZZZZZZZZZ;121;1213;7602;12000;000;12197
12198;Rieupeyroux;12;12D;76;241200807;ZZZZZZZZZ;123;1202;7621;12000;000;12198
12199;Rignac;12;12D;76;241200625;ZZZZZZZZZ;123;1206;7621;12000;103;12199
12200;Rivière-sur-Tarn;12;12D;76;241200567;ZZZZZZZZZ;121;1220;7614;12000;224;12145
12201;Rodelle;12;12D;76;200067478;ZZZZZZZZZ;122;1203;7621;12000;103;12202
12202;Rodez;12;12D;76;241200187;ZZZZZZZZZ;122;1299;7621;12402;103;12202
12203;Roquefort-sur-Soulzon;12;12D;76;200067155;ZZZZZZZZZ;121;1219;7614;12000;000;12208
12204;La Roque-Sainte-Marguerite;12;12D;76;241200567;ZZZZZZZZZ;121;1220;7614;12000;224;12145
12205;La Rouquette;12;12D;76;200069383;ZZZZZZZZZ;123;1222;7611;12000;245;12300
12206;Roussennac;12;12D;76;241200674;ZZZZZZZZZ;123;1208;7611;12000;103;12148
12207;Rullac-Saint-Cirq;12;12D;76;241200542;ZZZZZZZZZ;121;1213;7621;12000;000;12133
12208;Saint-Affrique;12;12D;76;200067155;ZZZZZZZZZ;121;1219;7614;12202;404;12208
12209;Saint-Amans-des-Cots;12;12D;76;200067171;ZZZZZZZZZ;122;1201;7621;12000;000;12119
12210;Saint-André-de-Najac;12;12D;76;200069383;ZZZZZZZZZ;123;1202;7611;12000;000;12300
12211;Saint-André-de-Vézines;12;12D;76;241200567;ZZZZZZZZZ;121;1220;7614;12000;224;12145
12212;Saint-Beaulize;12;12D;76;241200906;ZZZZZZZZZ;121;1204;7614;12000;000;12208
12213;Saint-Beauzély;12;12D;76;241200914;ZZZZZZZZZ;121;1220;7614;12000;224;12145
12214;Saint-Chély-d'Aubrac;12;12D;76;200067171;ZZZZZZZZZ;122;1201;7621;12000;000;12096
12215;Saint-Christophe-Vallon;12;12D;76;241200641;ZZZZZZZZZ;122;1221;7621;12102;103;12138
12216;Saint-Côme-d'Olt;12;12D;76;200067478;ZZZZZZZZZ;122;1209;7621;12201;528;12096
12217;Sainte-Croix;12;12D;76;200069383;ZZZZZZZZZ;123;1223;7611;12000;245;12300
12218;Conques-en-Rouergue;12;12D;76;241200641;ZZZZZZZZZ;122;1207;7621;12000;103;12138
12219;Sainte-Eulalie-d'Olt;12;12D;76;200068484;ZZZZZZZZZ;122;1209;7621;12000;000;12224
12220;Sainte-Eulalie-de-Cernon;12;12D;76;241200906;ZZZZZZZZZ;121;1204;7614;12000;000;12145
12221;Saint-Félix-de-Lunel;12;12D;76;241200641;ZZZZZZZZZ;122;1207;7621;12000;000;12138
12222;Saint-Félix-de-Sorgues;12;12D;76;200067155;ZZZZZZZZZ;121;1219;7614;12000;404;12208
12223;Argences en Aubrac;12;12D;76;200067171;ZZZZZZZZZ;122;1201;7621;12000;000;12119
12224;Saint Geniez d'Olt et d'Aubrac;12;12D;76;200068484;ZZZZZZZZZ;122;1209;7621;12000;000;12224
12225;Saint-Georges-de-Luzençon;12;12D;76;241200567;ZZZZZZZZZ;121;1211;7614;12000;224;12145
12226;Saint-Hippolyte;12;12D;76;200067478;ZZZZZZZZZ;122;1210;7621;12000;000;12096
12227;Saint-Igest;12;12D;76;200069383;ZZZZZZZZZ;123;1223;7611;12000;245;12300
12228;Saint-Izaire;12;12D;76;200067155;ZZZZZZZZZ;121;1219;7614;12000;404;12208
12229;Saint-Jean-d'Alcapiès;12;12D;76;200067155;ZZZZZZZZZ;121;1219;7614;12000;404;12208
12230;Saint-Jean-Delnous;12;12D;76;241200542;ZZZZZZZZZ;121;1213;7602;12000;000;12197
12231;Saint-Jean-du-Bruel;12;12D;76;241200906;ZZZZZZZZZ;121;1212;7614;12000;000;12145
12232;Saint-Jean-et-Saint-Paul;12;12D;76;241200906;ZZZZZZZZZ;121;1204;7614;12000;404;12208
12233;Saint-Juéry;12;12D;76;200067155;ZZZZZZZZZ;121;1204;7614;12000;000;12208
12234;Sainte-Juliette-sur-Viaur;12;12D;76;200068831;ZZZZZZZZZ;123;1213;7621;12000;103;12133
12235;Saint-Just-sur-Viaur;12;12D;76;200068831;ZZZZZZZZZ;123;1205;7621;12000;000;12169
12236;Saint-Laurent-de-Lévézou;12;12D;76;994579670;ZZZZZZZZZ;121;1215;7614;12000;224;12145
12237;Saint-Laurent-d'Olt;12;12D;76;200068484;ZZZZZZZZZ;122;1220;7621;12000;000;48034
12238;Saint-Léons;12;12D;76;994579670;ZZZZZZZZZ;121;1215;7614;12000;224;12145
12239;Saint-Martin-de-Lenne;12;12D;76;200068484;ZZZZZZZZZ;122;1220;7621;12000;000;12224
12240;Saint-Parthem;12;12D;76;200067064;ZZZZZZZZZ;123;1207;7611;12000;330;12089
12241;Sainte-Radegonde;12;12D;76;241200187;ZZZZZZZZZ;122;1214;7621;12000;103;12202
12242;Saint-Rémy;12;12D;76;200069383;ZZZZZZZZZ;123;1223;7611;12000;245;12300
12243;Saint-Rome-de-Cernon;12;12D;76;200067155;ZZZZZZZZZ;121;1219;7614;12000;224;12208
12244;Saint-Rome-de-Tarn;12;12D;76;241200914;ZZZZZZZZZ;121;1215;7614;12000;000;12208
12246;Saint-Santin;12;12D;76;200067064;ZZZZZZZZZ;123;1207;7611;12000;330;12089
12247;Saint-Saturnin-de-Lenne;12;12D;76;200068484;ZZZZZZZZZ;122;1220;7621;12000;000;12224
12248;Saint-Sernin-sur-Rance;12;12D;76;200067163;ZZZZZZZZZ;121;1204;7614;12000;000;12208
12249;Saint-Sever-du-Moustier;12;12D;76;200067163;ZZZZZZZZZ;121;1204;7614;12000;000;81124
12250;Saint-Symphorien-de-Thénières;12;12D;76;200067171;ZZZZZZZZZ;122;1201;7621;12000;000;12119
12251;Saint-Victor-et-Melvieu;12;12D;76;241200914;ZZZZZZZZZ;121;1215;7614;12000;404;12208
12252;Salles-Courbatiès;12;12D;76;200069383;ZZZZZZZZZ;123;1208;7611;12000;245;12300
12253;Salles-Curan;12;12D;76;994579670;ZZZZZZZZZ;121;1215;7621;12000;000;12133
12254;Salles-la-Source;12;12D;76;241200641;ZZZZZZZZZ;122;1221;7621;12000;103;12138
12255;Salmiech;12;12D;76;994579670;ZZZZZZZZZ;121;1213;7621;12000;103;12133
12256;Salvagnac-Cajarc;12;12D;76;200067361;ZZZZZZZZZ;123;1223;7611;12000;000;46045
12257;Causse-et-Diège;12;12D;76;200067361;ZZZZZZZZZ;123;1208;7611;12000;226;46102
12258;La Salvetat-Peyralès;12;12D;76;241200807;ZZZZZZZZZ;123;1202;7621;12000;000;12198
12259;Sanvensa;12;12D;76;200069383;ZZZZZZZZZ;123;1202;7611;12000;245;12300
12260;Sauclières;12;12D;76;241200906;ZZZZZZZZZ;121;1204;7614;12000;000;12145
12261;Saujac;12;12D;76;200069383;ZZZZZZZZZ;123;1223;7611;12000;000;46045
12262;Sauveterre-de-Rouergue;12;12D;76;200068831;ZZZZZZZZZ;123;1205;7621;12000;103;12169
12263;Savignac;12;12D;76;200069383;ZZZZZZZZZ;123;1223;7611;12000;245;12300
12264;Sébazac-Concourès;12;12D;76;241200187;ZZZZZZZZZ;122;1203;7621;12104;103;12202
12265;Sébrazac;12;12D;76;200067478;ZZZZZZZZZ;122;1210;7621;12000;103;12096
12266;Ségur;12;12D;76;994579670;ZZZZZZZZZ;121;1215;7621;12000;103;12133
12267;La Selve;12;12D;76;241200542;ZZZZZZZZZ;121;1213;7602;12000;000;12197
12268;Sénergues;12;12D;76;241200641;ZZZZZZZZZ;122;1207;7621;12000;000;12138
12269;La Serre;12;12D;76;200067163;ZZZZZZZZZ;121;1204;7614;12000;000;12208
12270;Sévérac d'Aveyron;12;12D;76;200068484;ZZZZZZZZZ;122;1220;7614;12105;000;12270
12272;Sonnac;12;12D;76;200067361;ZZZZZZZZZ;123;1208;7611;12000;226;12052
12273;Soulages-Bonneval;12;12D;76;200067171;ZZZZZZZZZ;122;1201;7621;12000;000;12119
12274;Sylvanès;12;12D;76;200067163;ZZZZZZZZZ;121;1204;7614;12000;000;12208
12275;Tauriac-de-Camarès;12;12D;76;200067163;ZZZZZZZZZ;121;1204;7614;12000;000;12208
12276;Tauriac-de-Naucelle;12;12D;76;200068831;ZZZZZZZZZ;123;1205;7621;12000;000;12169
12277;Taussac;12;12D;76;200067171;ZZZZZZZZZ;122;1201;7621;12000;000;12119
12278;Tayrac;12;12D;76;241200807;ZZZZZZZZZ;123;1202;7621;12000;000;12198
12280;Thérondels;12;12D;76;200067171;ZZZZZZZZZ;122;1201;7621;12000;000;12119
12281;Toulonjac;12;12D;76;200069383;ZZZZZZZZZ;123;1223;7611;12301;245;12300
12282;Tournemire;12;12D;76;200067155;ZZZZZZZZZ;121;1219;7614;12000;404;12208
12283;Trémouilles;12;12D;76;994579670;ZZZZZZZZZ;121;1215;7621;12000;103;12133
12284;Le Truel;12;12D;76;241200914;ZZZZZZZZZ;121;1215;7614;12000;000;12208
12286;Vabres-l'Abbaye;12;12D;76;200067155;ZZZZZZZZZ;121;1219;7614;12202;404;12208
12287;Vailhourles;12;12D;76;200069383;ZZZZZZZZZ;123;1222;7611;12000;245;12300
12288;Valady;12;12D;76;241200641;ZZZZZZZZZ;122;1221;7621;12102;103;12138
12289;Valzergues;12;12D;76;241200674;ZZZZZZZZZ;123;1208;7611;12000;330;12148
12290;Vaureilles;12;12D;76;241200674;ZZZZZZZZZ;123;1223;7611;12000;000;12148
12291;Verrières;12;12D;76;241200914;ZZZZZZZZZ;121;1220;7614;12000;224;12145
12292;Versols-et-Lapeyre;12;12D;76;200067155;ZZZZZZZZZ;121;1219;7614;12000;404;12208
12293;Veyreau;12;12D;76;241200567;ZZZZZZZZZ;121;1220;7614;12000;224;12145
12294;Vézins-de-Lévézou;12;12D;76;994579670;ZZZZZZZZZ;121;1215;7614;12000;000;12120
12295;Viala-du-Pas-de-Jaux;12;12D;76;241200906;ZZZZZZZZZ;121;1204;7614;12000;404;12208
12296;Viala-du-Tarn;12;12D;76;241200914;ZZZZZZZZZ;121;1220;7614;12000;000;12208
12297;Le Vibal;12;12D;76;994579670;ZZZZZZZZZ;121;1215;7621;12000;103;12133
12298;Villecomtal;12;12D;76;200067478;ZZZZZZZZZ;122;1210;7621;12000;103;12138
12299;Villefranche-de-Panat;12;12D;76;994579670;ZZZZZZZZZ;121;1215;7621;12000;000;12197
12300;Villefranche-de-Rouergue;12;12D;76;200069383;ZZZZZZZZZ;123;1222;7611;12301;245;12300
12301;Villeneuve;12;12D;76;200069383;ZZZZZZZZZ;123;1223;7611;12000;245;12300
12303;Vimenet;12;12D;76;200068484;ZZZZZZZZZ;122;1209;7621;12000;103;12120
12305;Viviez;12;12D;76;200067064;ZZZZZZZZZ;123;1207;7611;12302;330;12089
12307;Curan;12;12D;76;994579670;ZZZZZZZZZ;121;1215;7621;12000;000;12133
13001;Aix-en-Provence;13;13D;93;200054807;ZZZZZZZZZ;131;1397;9301;00759;003;13001
13002;Allauch;13;13D;93;200054807;ZZZZZZZZZ;133;1303;9312;00759;003;13055
13003;Alleins;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9313;13303;135;13053
13004;Arles;13;13D;93;241300417;ZZZZZZZZZ;132;1304;0052;00552;150;13004
13005;Aubagne;13;13D;93;200054807;ZZZZZZZZZ;133;1305;9312;00759;003;13055
13006;Aureille;13;13D;93;241300375;ZZZZZZZZZ;132;1326;9313;13000;000;13097
13007;Auriol;13;13D;93;200054807;ZZZZZZZZZ;133;1303;9312;00759;003;13055
13008;Aurons;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9313;13000;003;13103
13009;La Barben;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9313;13501;003;13103
13010;Barbentane;13;13D;93;200035087;ZZZZZZZZZ;132;1307;0053;00754;040;84007
13011;Les Baux-de-Provence;13;13D;93;241300375;ZZZZZZZZZ;132;1326;0052;13000;000;13097
13012;Beaurecueil;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;00759;003;13001
13013;Belcodène;13;13D;93;200054807;ZZZZZZZZZ;133;1303;9301;13000;003;13055
13014;Berre-l'Étang;13;13D;93;200054807;ZZZZZZZZZ;134;1306;9313;00759;003;13001
13015;Bouc-Bel-Air;13;13D;93;200054807;ZZZZZZZZZ;131;1329;9301;00759;003;13001
13016;La Bouilladisse;13;13D;93;200054807;ZZZZZZZZZ;133;1303;9312;00759;003;13055
13017;Boulbon;13;13D;93;241300417;ZZZZZZZZZ;132;1307;0052;13000;040;30032
13018;Cabannes;13;13D;93;200035087;ZZZZZZZZZ;132;1307;0053;00754;040;84035
13019;Cabriès;13;13D;93;200054807;ZZZZZZZZZ;131;1329;9301;00759;003;13001
13020;Cadolive;13;13D;93;200054807;ZZZZZZZZZ;133;1303;9312;00759;003;13055
13021;Carry-le-Rouet;13;13D;93;200054807;ZZZZZZZZZ;134;1311;9312;13305;003;13104
13022;Cassis;13;13D;93;200054807;ZZZZZZZZZ;133;1308;9312;13301;003;13022
13023;Ceyreste;13;13D;93;200054807;ZZZZZZZZZ;133;1308;9312;00757;003;83137
13024;Charleval;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9313;13303;003;13053
13025;Châteauneuf-le-Rouge;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;00759;003;13001
13026;Châteauneuf-les-Martigues;13;13D;93;200054807;ZZZZZZZZZ;134;1311;9313;00759;003;13054
13027;Châteaurenard;13;13D;93;200035087;ZZZZZZZZZ;132;1307;0053;00754;040;84007
13028;La Ciotat;13;13D;93;200054807;ZZZZZZZZZ;133;1308;9312;00757;003;83137
13029;Cornillon-Confoux;13;13D;93;200054807;ZZZZZZZZZ;134;1306;9313;13000;003;13063
13030;Cuges-les-Pins;13;13D;93;200054807;ZZZZZZZZZ;133;1308;9312;13201;003;13055
13031;La Destrousse;13;13D;93;200054807;ZZZZZZZZZ;133;1303;9312;00759;003;13055
13032;Éguilles;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9301;00759;003;13001
13033;Ensuès-la-Redonne;13;13D;93;200054807;ZZZZZZZZZ;134;1311;9312;13204;003;13088
13034;Eygalières;13;13D;93;241300375;ZZZZZZZZZ;132;1326;9306;00754;000;84035
13035;Eyguières;13;13D;93;200054807;ZZZZZZZZZ;131;1326;9313;13209;135;13035
13036;Eyragues;13;13D;93;200035087;ZZZZZZZZZ;132;1307;0053;00754;040;84007
13037;La Fare-les-Oliviers;13;13D;93;200054807;ZZZZZZZZZ;131;1306;9301;13211;003;13037
13038;Fontvieille;13;13D;93;241300375;ZZZZZZZZZ;132;1326;0052;13104;150;13004
13039;Fos-sur-Mer;13;13D;93;200054807;ZZZZZZZZZ;134;1310;9313;00759;003;13047
13040;Fuveau;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;00759;003;13001
13041;Gardanne;13;13D;93;200054807;ZZZZZZZZZ;131;1309;9301;00759;003;13001
13042;Gémenos;13;13D;93;200054807;ZZZZZZZZZ;133;1308;9312;00759;003;13055
13043;Gignac-la-Nerthe;13;13D;93;200054807;ZZZZZZZZZ;134;1311;9312;00759;003;13054
13044;Grans;13;13D;93;200054807;ZZZZZZZZZ;134;1327;9313;13501;135;13103
13045;Graveson;13;13D;93;200035087;ZZZZZZZZZ;132;1307;0053;00754;040;84007
13046;Gréasque;13;13D;93;200054807;ZZZZZZZZZ;131;1303;9301;00759;003;13001
13047;Istres;13;13D;93;200054807;ZZZZZZZZZ;134;1310;9313;00759;003;13047
13048;Jouques;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;13213;003;13074
13049;Lamanon;13;13D;93;200054807;ZZZZZZZZZ;131;1326;9313;13000;135;13105
13050;Lambesc;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9301;13214;003;13050
13051;Lançon-Provence;13;13D;93;200054807;ZZZZZZZZZ;131;1306;9313;13212;003;13051
13052;Maillane;13;13D;93;200035087;ZZZZZZZZZ;132;1307;0052;00754;040;84007
13053;Mallemort;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9313;13303;592;13053
13054;Marignane;13;13D;93;200054807;ZZZZZZZZZ;134;1311;9312;00759;003;13054
13055;Marseille;13;13D;93;200054807;ZZZZZZZZZ;133;1398;9312;00759;003;13055
13056;Martigues;13;13D;93;200054807;ZZZZZZZZZ;134;1324;9313;00759;003;13056
13057;Mas-Blanc-des-Alpilles;13;13D;93;241300375;ZZZZZZZZZ;132;1326;0052;13302;459;13100
13058;Maussane-les-Alpilles;13;13D;93;241300375;ZZZZZZZZZ;132;1326;0052;13107;000;13097
13059;Meyrargues;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;13106;003;84089
13060;Meyreuil;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;00759;003;13001
13061;Saint-Pierre-de-Mézoargues;13;13D;93;241300417;ZZZZZZZZZ;132;1307;0052;13000;222;30032
13062;Mimet;13;13D;93;200054807;ZZZZZZZZZ;131;1309;9301;00759;003;13001
13063;Miramas;13;13D;93;200054807;ZZZZZZZZZ;134;1327;9313;00759;269;13063
13064;Mollégès;13;13D;93;200035087;ZZZZZZZZZ;132;1307;9306;00754;000;84035
13065;Mouriès;13;13D;93;241300375;ZZZZZZZZZ;132;1326;0052;13103;000;13097
13066;Noves;13;13D;93;200035087;ZZZZZZZZZ;132;1307;0053;00754;040;84007
13067;Orgon;13;13D;93;200035087;ZZZZZZZZZ;132;1326;9306;13102;000;84035
13068;Paradou;13;13D;93;241300375;ZZZZZZZZZ;132;1326;0052;13107;150;13097
13069;Pélissanne;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9313;13501;003;13103
13070;La Penne-sur-Huveaune;13;13D;93;200054807;ZZZZZZZZZ;133;1305;9312;00759;003;13055
13071;Les Pennes-Mirabeau;13;13D;93;200054807;ZZZZZZZZZ;131;1309;9312;00759;003;13055
13072;Peynier;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;00759;003;13001
13073;Peypin;13;13D;93;200054807;ZZZZZZZZZ;133;1303;9312;00759;003;13055
13074;Peyrolles-en-Provence;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;13213;003;13074
13075;Plan-de-Cuques;13;13D;93;200054807;ZZZZZZZZZ;133;1303;9312;00759;003;13055
13076;Plan-d'Orgon;13;13D;93;200035087;ZZZZZZZZZ;132;1307;9306;00754;201;84035
13077;Port-de-Bouc;13;13D;93;200054807;ZZZZZZZZZ;134;1324;9313;00759;003;13056
13078;Port-Saint-Louis-du-Rhône;13;13D;93;200054807;ZZZZZZZZZ;134;1304;9313;13210;512;13078
13079;Puyloubier;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;13000;003;13001
13080;Le Puy-Sainte-Réparade;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;13206;003;13080
13081;Rognac;13;13D;93;200054807;ZZZZZZZZZ;134;1306;9312;00759;003;13001
13082;Rognes;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9301;13108;003;13050
13083;Rognonas;13;13D;93;200035087;ZZZZZZZZZ;132;1307;0053;00754;040;84007
13084;La Roque-d'Anthéron;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9301;13203;003;13084
13085;Roquefort-la-Bédoule;13;13D;93;200054807;ZZZZZZZZZ;133;1308;9312;13301;003;13022
13086;Roquevaire;13;13D;93;200054807;ZZZZZZZZZ;133;1305;9312;00759;003;13055
13087;Rousset;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;00759;003;13001
13088;Le Rove;13;13D;93;200054807;ZZZZZZZZZ;134;1311;9312;13202;003;13088
13089;Saint-Andiol;13;13D;93;200035087;ZZZZZZZZZ;132;1307;9306;00754;000;84035
13090;Saint-Antonin-sur-Bayon;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;13000;003;13001
13091;Saint-Cannat;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9301;13205;003;13050
13092;Saint-Chamas;13;13D;93;200054807;ZZZZZZZZZ;134;1306;9313;00759;504;13063
13093;Saint-Estève-Janson;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9301;13000;003;13080
13094;Saint-Étienne-du-Grès;13;13D;93;241300375;ZZZZZZZZZ;132;1326;0052;13302;222;30032
13095;Saint-Marc-Jaumegarde;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;00759;003;13001
13096;Saintes-Maries-de-la-Mer;13;13D;93;241300417;ZZZZZZZZZ;132;1304;0052;13101;000;13096
13097;Saint-Martin-de-Crau;13;13D;93;241300417;ZZZZZZZZZ;132;1327;0052;13304;399;13097
13098;Saint-Mitre-les-Remparts;13;13D;93;200054807;ZZZZZZZZZ;134;1310;9313;00759;003;13056
13099;Saint-Paul-lès-Durance;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9311;13000;003;04094
13100;Saint-Rémy-de-Provence;13;13D;93;241300375;ZZZZZZZZZ;132;1326;0052;13302;459;13100
13101;Saint-Savournin;13;13D;93;200054807;ZZZZZZZZZ;133;1303;9301;00759;003;13055
13102;Saint-Victoret;13;13D;93;200054807;ZZZZZZZZZ;134;1329;9312;00759;003;13054
13103;Salon-de-Provence;13;13D;93;200054807;ZZZZZZZZZ;131;1399;9313;13501;135;13103
13104;Sausset-les-Pins;13;13D;93;200054807;ZZZZZZZZZ;134;1311;9313;13305;003;13104
13105;Sénas;13;13D;93;200054807;ZZZZZZZZZ;131;1326;9313;13208;135;13105
13106;Septèmes-les-Vallons;13;13D;93;200054807;ZZZZZZZZZ;133;1309;9312;00759;003;13055
13107;Simiane-Collongue;13;13D;93;200054807;ZZZZZZZZZ;131;1309;9301;00759;003;13001
13108;Tarascon;13;13D;93;241300417;ZZZZZZZZZ;132;1307;0052;00461;222;30032
13109;Le Tholonet;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;00759;003;13001
13110;Trets;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;00759;003;13001
13111;Vauvenargues;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;13000;003;13001
13112;Velaux;13;13D;93;200054807;ZZZZZZZZZ;131;1306;9301;00759;003;13001
13113;Venelles;13;13D;93;200054807;ZZZZZZZZZ;131;1328;9301;00759;003;13001
13114;Ventabren;13;13D;93;200054807;ZZZZZZZZZ;131;1306;9301;00759;003;13001
13115;Vernègues;13;13D;93;200054807;ZZZZZZZZZ;131;1325;9313;13303;003;13053
13116;Verquières;13;13D;93;200035087;ZZZZZZZZZ;132;1307;0053;00754;040;84035
13117;Vitrolles;13;13D;93;200054807;ZZZZZZZZZ;134;1329;9312;00759;003;13001
13118;Coudoux;13;13D;93;200054807;ZZZZZZZZZ;131;1306;9301;13105;003;13001
13119;Carnoux-en-Provence;13;13D;93;200054807;ZZZZZZZZZ;133;1308;9312;13207;003;13022
14001;Ablon;14;14D;28;200066827;ZZZZZZZZZ;143;1415;2811;00454;352;14333
14003;Agy;14;14D;28;241400555;ZZZZZZZZZ;141;1402;2804;14000;024;14047
14005;Valambray;14;14D;28;200065589;ZZZZZZZZZ;142;1424;2804;14000;024;14020
14006;Amayé-sur-Orne;14;14D;28;200066728;ZZZZZZZZZ;142;1412;2804;14000;024;14257
14007;Amayé-sur-Seulles;14;14D;28;200069524;ZZZZZZZZZ;144;1401;2804;14000;024;14752
14009;Amfreville;14;14D;28;200065563;ZZZZZZZZZ;143;1404;2804;14000;024;14118
14012;Angerville;14;14D;28;200065563;ZZZZZZZZZ;143;1404;2804;14104;395;14225
14014;Colomby-Anguerny;14;14D;28;241400860;ZZZZZZZZZ;142;1411;2804;14000;024;14228
14015;Anisy;14;14D;28;241400860;ZZZZZZZZZ;142;1411;2804;14000;024;14228
14016;Annebault;14;14D;28;241400878;ZZZZZZZZZ;143;1404;2811;14000;238;14514
14019;Arganchy;14;14D;28;241400555;ZZZZZZZZZ;141;1402;2804;14000;024;14047
14020;Argences;14;14D;28;200065589;ZZZZZZZZZ;142;1424;2804;14210;024;14020
14021;Arromanches-les-Bains;14;14D;28;241400555;ZZZZZZZZZ;141;1411;2804;14000;024;14047
14022;Asnelles;14;14D;28;200069516;ZZZZZZZZZ;141;1411;2804;14000;000;14047
